销售量,品类
38.769,食用菌
39.51,食用菌
28.438,食用菌
84.88999999999999,食用菌
73.514,食用菌
65.816,食用菌
30.066000000000003,食用菌
32.2,食用菌
41.794,食用菌
38.753,食用菌
40.039,食用菌
87.828,食用菌
55.632000000000005,食用菌
46.730999999999995,食用菌
48.637,食用菌
35.36900000000001,食用菌
31.659000000000002,食用菌
47.925999999999995,食用菌
79.731,食用菌
75.30499999999999,食用菌
40.99899999999999,食用菌
49.667,食用菌
82.95700000000004,食用菌
61.12200000000003,食用菌
104.60800000000005,食用菌
128.99300000000005,食用菌
155.02899999999997,食用菌
58.55799999999999,食用菌
52.28799999999999,食用菌
48.096000000000004,食用菌
47.256,食用菌
55.13600000000001,食用菌
57.321000000000005,食用菌
71.07199999999997,食用菌
36.290000000000006,食用菌
35.92999999999999,食用菌
43.70400000000001,食用菌
35.181999999999995,食用菌
35.17400000000001,食用菌
73.71099999999998,食用菌
102.36699999999999,食用菌
24.416,食用菌
24.705,食用菌
22.259,食用菌
17.266,食用菌
23.644,食用菌
43.646,食用菌
56.96,食用菌
20.934,食用菌
30.467,食用菌
24.863999999999997,食用菌
20.085,食用菌
54.498,食用菌
92.69500000000001,食用菌
100.24400000000001,食用菌
45.510999999999996,食用菌
36.620999999999995,食用菌
48.246,食用菌
42.72799999999998,食用菌
55.263,食用菌
121.635,食用菌
80.30200000000002,食用菌
92.884,食用菌
103.51599999999999,食用菌
63.72399999999999,食用菌
51.85600000000001,食用菌
69.72899999999998,食用菌
114.01700000000002,食用菌
118.83599999999998,食用菌
60.87199999999999,食用菌
54.261000000000024,食用菌
50.26299999999999,食用菌
47.43,食用菌
63.084,食用菌
137.52200000000005,食用菌
92.32199999999995,食用菌
37.641999999999996,食用菌
39.004,食用菌
28.395,食用菌
31.745,食用菌
88.95399999999998,食用菌
90.65599999999999,食用菌
59.918,食用菌
59.045,食用菌
63.48,食用菌
40.437,食用菌
44.163000000000004,食用菌
78.76400000000001,食用菌
112.41200000000005,食用菌
84.80399999999997,食用菌
46.231999999999985,食用菌
33.489000000000004,食用菌
46.619,食用菌
48.916,食用菌
53.08299999999999,食用菌
49.827,食用菌
55.986999999999995,食用菌
29.229,食用菌
38.751999999999995,食用菌
72.068,食用菌
78.146,食用菌
77.10300000000001,食用菌
97.33300000000003,食用菌
89.48300000000002,食用菌
68.44300000000001,食用菌
83.04300000000003,食用菌
87.094,食用菌
66.62100000000001,食用菌
144.04000000000002,食用菌
195.987,食用菌
153.261,食用菌
46.534,食用菌
104.522,食用菌
46.151999999999994,食用菌
62.232,食用菌
94.217,食用菌
90.519,食用菌
89.43,食用菌
48.124,食用菌
54.398,食用菌
45.478,食用菌
44.35,食用菌
44.628,食用菌
62.028,食用菌
43.617999999999995,食用菌
54.995999999999995,食用菌
19.235,食用菌
28.335,食用菌
44.249,食用菌
49.453,食用菌
29.076,食用菌
11.197000000000001,食用菌
14.499,食用菌
16.979,食用菌
27.097,食用菌
33.498,食用菌
44.56,食用菌
29.748,食用菌
11.887000000000002,食用菌
18.112000000000002,食用菌
17.916,食用菌
15.525,食用菌
28.908,食用菌
33.725,食用菌
39.323,食用菌
12.626000000000001,食用菌
14.095999999999998,食用菌
21.909999999999997,食用菌
14.375,食用菌
11.525,食用菌
23.441000000000003,食用菌
25.827,食用菌
13.799000000000001,食用菌
17.42,食用菌
17.088,食用菌
22.720999999999997,食用菌
29.951999999999998,食用菌
49.829,食用菌
43.0,食用菌
28.073999999999998,食用菌
31.655999999999995,食用菌
28.279000000000003,食用菌
18.105999999999998,食用菌
43.385999999999996,食用菌
43.18300000000001,食用菌
24.077999999999996,食用菌
21.238,食用菌
22.45,食用菌
26.203000000000003,食用菌
19.915,食用菌
30.03,食用菌
46.766000000000005,食用菌
40.745000000000005,食用菌
31.476,食用菌
20.492000000000004,食用菌
14.881000000000002,食用菌
18.886000000000003,食用菌
35.619,食用菌
30.945999999999998,食用菌
11.870000000000001,食用菌
16.859,食用菌
31.963,食用菌
21.589,食用菌
39.13600000000001,食用菌
28.104000000000003,食用菌
40.244000000000014,食用菌
28.667,食用菌
23.736,食用菌
33.394000000000005,食用菌
27.479000000000003,食用菌
26.309000000000005,食用菌
27.473,食用菌
32.921,食用菌
28.121000000000002,食用菌
13.139000000000001,食用菌
27.102,食用菌
16.357000000000003,食用菌
24.063999999999997,食用菌
34.151,食用菌
33.083,食用菌
42.191,食用菌
18.375,食用菌
27.070999999999998,食用菌
16.992,食用菌
19.454,食用菌
34.837,食用菌
35.067,食用菌
34.580999999999996,食用菌
9.417,食用菌
20.870000000000005,食用菌
21.925,食用菌
26.1,食用菌
26.770000000000003,食用菌
34.510000000000005,食用菌
18.527,食用菌
12.789000000000001,食用菌
20.598,食用菌
13.195000000000002,食用菌
14.719,食用菌
43.484,食用菌
23.398000000000003,食用菌
4.637000000000001,食用菌
14.041,食用菌
18.698,食用菌
21.185000000000002,食用菌
19.308,食用菌
46.827,食用菌
33.517,食用菌
16.585,食用菌
39.474000000000004,食用菌
35.603,食用菌
36.405,食用菌
61.149,食用菌
27.698,食用菌
41.369,食用菌
26.543,食用菌
28.139,食用菌
28.048000000000002,食用菌
27.768,食用菌
27.152,食用菌
36.533,食用菌
49.293,食用菌
35.014,食用菌
16.266,食用菌
26.243000000000002,食用菌
32.228,食用菌
36.568,食用菌
50.205999999999996,食用菌
49.153,食用菌
35.656,食用菌
29.804000000000002,食用菌
28.097,食用菌
28.488,食用菌
29.265,食用菌
47.569,食用菌
54.309,食用菌
26.887,食用菌
39.702,食用菌
39.934000000000005,食用菌
38.626999999999995,食用菌
50.953,食用菌
45.70399999999999,食用菌
42.18,食用菌
36.688,食用菌
50.367000000000004,食用菌
32.226,食用菌
29.189,食用菌
49.425,食用菌
55.629000000000005,食用菌
80.418,食用菌
55.108000000000004,食用菌
27.869,食用菌
63.60300000000001,食用菌
44.709,食用菌
66.13600000000002,食用菌
89.471,食用菌
73.67100000000002,食用菌
52.193,食用菌
44.352000000000004,食用菌
37.087999999999994,食用菌
43.486,食用菌
60.67800000000001,食用菌
101.74300000000002,食用菌
67.64000000000001,食用菌
66.315,食用菌
59.465,食用菌
58.86900000000001,食用菌
69.521,食用菌
52.634,食用菌
86.456,食用菌
98.219,食用菌
36.45100000000001,食用菌
57.276,食用菌
76.33200000000001,食用菌
81.526,食用菌
66.54300000000002,食用菌
91.92400000000004,食用菌
105.11300000000003,食用菌
87.26600000000002,食用菌
77.10000000000002,食用菌
39.034000000000006,食用菌
68.93900000000001,食用菌
60.39000000000001,食用菌
72.19000000000001,食用菌
87.76999999999984,食用菌
67.46800000000002,食用菌
71.40800000000002,食用菌
66.37600000000005,食用菌
84.219,食用菌
91.65500000000003,食用菌
70.64300000000003,食用菌
72.19100000000003,食用菌
47.20100000000001,食用菌
48.09400000000001,食用菌
59.05600000000001,食用菌
41.528000000000006,食用菌
73.82700000000001,食用菌
68.65600000000003,食用菌
71.95299999999999,食用菌
74.18200000000002,食用菌
33.98700000000002,食用菌
30.290000000000003,食用菌
58.41900000000001,食用菌
61.11899999999999,食用菌
77.88700000000001,食用菌
87.775,食用菌
47.452,食用菌
40.620000000000005,食用菌
44.356,食用菌
62.072,食用菌
103.56800000000004,食用菌
114.94200000000004,食用菌
92.33000000000001,食用菌
223.12500000000006,食用菌
209.71999999999997,食用菌
104.537,食用菌
156.31,食用菌
105.85600000000001,食用菌
88.041,食用菌
288.38300000000004,食用菌
157.64799999999997,食用菌
152.18099999999998,食用菌
85.05000000000001,食用菌
89.459,食用菌
104.79499999999999,食用菌
116.58200000000002,食用菌
164.567,食用菌
246.82999999999998,食用菌
197.42899999999997,食用菌
60.844,食用菌
96.659,食用菌
120.85499999999999,食用菌
176.843,食用菌
165.482,食用菌
85.99999999999999,食用菌
82.08700000000002,食用菌
68.901,食用菌
74.627,食用菌
163.55199999999996,食用菌
257.06600000000003,食用菌
206.762,食用菌
99.074,食用菌
102.92,食用菌
92.695,食用菌
90.17999999999998,食用菌
153.087,食用菌
440.9300000000002,食用菌
156.828,食用菌
343.02,食用菌
36.489000000000004,食用菌
68.56200000000001,食用菌
43.262,食用菌
32.969,食用菌
57.284000000000006,食用菌
8.596,食用菌
3.012,食用菌
8.283,食用菌
30.0,食用菌
98.61999999999999,食用菌
124.352,食用菌
82.678,食用菌
71.484,食用菌
149.336,食用菌
144.333,食用菌
85.72200000000001,食用菌
91.195,食用菌
102.18099999999998,食用菌
94.03399999999999,食用菌
141.993,食用菌
142.647,食用菌
131.36,食用菌
86.269,食用菌
103.84699999999998,食用菌
128.851,食用菌
99.983,食用菌
92.54400000000001,食用菌
139.067,食用菌
160.777,食用菌
115.93299999999999,食用菌
102.06,食用菌
119.91300000000001,食用菌
123.439,食用菌
131.883,食用菌
178.02100000000002,食用菌
159.047,食用菌
132.934,食用菌
86.599,食用菌
88.495,食用菌
101.31700000000001,食用菌
115.083,食用菌
108.03699999999999,食用菌
115.9,食用菌
100.363,食用菌
100.017,食用菌
88.976,食用菌
87.742,食用菌
123.264,食用菌
204.679,食用菌
178.944,食用菌
144.546,食用菌
166.406,食用菌
212.89899999999994,食用菌
384.359,食用菌
455.62700000000007,食用菌
91.90100000000001,食用菌
146.538,食用菌
48.516999999999996,食用菌
165.67100000000002,食用菌
204.906,食用菌
215.811,食用菌
163.237,食用菌
122.262,食用菌
113.82600000000001,食用菌
104.42600000000002,食用菌
92.321,食用菌
125.853,食用菌
125.441,食用菌
126.55,食用菌
112.777,食用菌
79.476,食用菌
63.807,食用菌
75.372,食用菌
88.67,食用菌
103.7,食用菌
143.531,食用菌
109.179,食用菌
103.147,食用菌
75.069,食用菌
72.325,食用菌
74.701,食用菌
104.876,食用菌
134.31699999999998,食用菌
105.097,食用菌
64.776,食用菌
55.615,食用菌
74.474,食用菌
77.906,食用菌
83.785,食用菌
115.86699999999999,食用菌
92.628,食用菌
65.006,食用菌
61.482,食用菌
73.71700000000001,食用菌
62.870000000000005,食用菌
90.386,食用菌
105.24999999999999,食用菌
84.307,食用菌
54.979,食用菌
71.957,食用菌
65.41000000000001,食用菌
44.888000000000005,食用菌
71.433,食用菌
116.774,食用菌
109.27199999999999,食用菌
55.527,食用菌
46.834999999999994,食用菌
81.886,食用菌
89.875,食用菌
136.726,食用菌
147.68699999999998,食用菌
125.11900000000001,食用菌
74.011,食用菌
80.88300000000001,食用菌
89.191,食用菌
70.785,食用菌
105.58600000000001,食用菌
112.19699999999999,食用菌
120.22300000000001,食用菌
74.574,食用菌
79.756,食用菌
86.112,食用菌
63.476,食用菌
104.74499999999998,食用菌
101.324,食用菌
109.447,食用菌
93.459,食用菌
90.507,食用菌
115.412,食用菌
73.004,食用菌
88.02499999999999,食用菌
128.855,食用菌
83.908,食用菌
51.773,食用菌
62.405,食用菌
63.48,食用菌
51.532000000000004,食用菌
83.023,食用菌
106.142,食用菌
85.949,食用菌
39.145,食用菌
66.338,食用菌
58.407000000000004,食用菌
55.919,食用菌
89.492,食用菌
158.36,食用菌
81.715,食用菌
60.294000000000004,食用菌
68.882,食用菌
45.674,食用菌
62.808,食用菌
81.77799999999999,食用菌
127.524,食用菌
97.254,食用菌
83.717,食用菌
66.312,食用菌
72.027,食用菌
55.952,食用菌
63.126,食用菌
99.697,食用菌
115.423,食用菌
58.128,食用菌
49.033,食用菌
78.595,食用菌
42.217,食用菌
67.92099999999999,食用菌
95.606,食用菌
97.677,食用菌
61.585,食用菌
57.535,食用菌
54.7,食用菌
49.756,食用菌
60.947,食用菌
82.75399999999999,食用菌
94.76,食用菌
70.154,食用菌
49.994,食用菌
47.818,食用菌
50.69,食用菌
53.736,食用菌
91.754,食用菌
109.63499999999999,食用菌
53.849000000000004,食用菌
46.299,食用菌
46.711,食用菌
44.867,食用菌
68.385,食用菌
94.541,食用菌
95.926,食用菌
49.192,食用菌
56.608000000000004,食用菌
44.446,食用菌
49.993,食用菌
55.465,食用菌
98.844,食用菌
79.626,食用菌
36.153999999999996,食用菌
54.24,食用菌
43.778,食用菌
34.885999999999996,食用菌
58.503,食用菌
93.35,食用菌
72.039,食用菌
43.293,食用菌
39.223,食用菌
63.364000000000004,食用菌
77.476,食用菌
55.417,食用菌
54.18,食用菌
35.271,食用菌
39.582,食用菌
38.708,食用菌
53.742000000000004,食用菌
48.314,食用菌
39.572,食用菌
